username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Michael Sudderth,745425842,"Palm Springs, California",2023-01-21 21:40:57,Happy Lunar Chinese New Year to those who celebrate #YearOfTheRabbit https://t.co/JG0wPmofiz,0,Twitter for iPhone,
kieubetcha,61298329,Orange County,2023-01-21 21:40:31,"Since I’m mixed and have Chinese and Vietnamese ancestors, an act of decolonization in my specific practice has bee… https://t.co/FwNKLwXW6f",1,Twitter for iPhone,
kieubetcha,61298329,Orange County,2023-01-21 21:39:23,"It’s always been off to me that we call it Chinese New Year, bc not all places with lunar calendars use the Chinese… https://t.co/tx0vG3SnlU",0,Twitter for iPhone,
kieubetcha,61298329,Orange County,2023-01-21 21:39:23,"In Vietnam, Lunar New Year is not called Chinese New Year. It’s called Tểt! The colonization of Vietnam by China, a… https://t.co/2iP5JL2Tkh",0,Twitter for iPhone,
swampy,1262621474059358213,"Los Angeles, CA",2023-01-21 21:24:33,Going shopping for Chinese new year booze https://t.co/xhSWMf6ZlK,0,Twitter for iPhone,
Ryan Markus Whittick,1335014505999265793,"Los Angeles, CA",2023-01-21 21:17:39,Happy happy Chinese New Year 🧧!!!,0,Twitter for iPhone,
marcosgarbos,1300979893577175048,Temecula,2023-01-21 21:01:49,"Chinese New Year, msm do your damn job and pump those numbers up (crude oil)
Oil demand must go up right?",0,Twitter Web App,
Pasadena Pub Library,68451646,"Pasadena, CA",2023-01-21 20:55:05,"2023 is the Year of the Rabbit! Celebrate Chinese New Year, January 22, by making a lucky pom pom rabbit. Sign up f… https://t.co/kFLdnKgcef",0,Sprout Social,
seely diajk,1388899491575648256,"Los Angeles, CA",2023-01-21 20:39:28,Happy Chinese new year 😊😊😊😊 #ChineseNewYearEve #Chinese #China #中国 #中国新年 #春节快乐 #农历新年 #LunarNewYear2023 https://t.co/0H4pa1hhq3,1,Twitter for iPhone,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-21 20:37:51,"Chinese New Year greetings from Shi Yan 🧧

#DylanWang #WangHedi #王鹤棣 #왕허디 #หวังเฮ่อตี้ #ワンホーディー #OnlyForLove https://t.co/YpRNZX9Jwv",15,Twitter for iPhone,
Ginashamma,630301423,"Beverly Hills, CA",2023-01-21 20:35:56,@thanh_neville Happy  Chinese New Year to you and your family.,0,Twitter for iPhone,
Farmer Jonesy 🧑🏾‍🌾,1426955843690393606,,2023-01-21 20:28:28,Happy Chinese New Year! 🎊🙌🏾🎉🇨🇳🎎📯🪅🎏,0,Twitter for iPhone,
"Thanh Neville, MD, MSHS",1180903581391605760,"Los Angeles, CA",2023-01-21 20:23:11,Happy Chinese New Year’s!!! (We’re at the parents’) https://t.co/tdMy4PpV1I,83,Twitter for iPhone,
KYRA,903786089382461440,"Los Angeles, CA",2023-01-21 20:18:21,Happy Chinese New Year 🧧!!,0,Twitter for iPhone,
debbie❄️🍉,847697440757080065,90210,2023-01-21 20:16:32,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/JqgDXffHhQ",0,Twitter for iPhone,
Muth Pump LLC,831256896,"Bakersfield, CA",2023-01-21 20:15:11,"https://t.co/Jj8mz14lXU would like to wish all our Asian friends Happy Chinese New Year! 
May this year bring abund… https://t.co/waUtE8wwsp",0,SocialPilot.co,
KYRA,903786089382461440,"Los Angeles, CA",2023-01-21 20:13:28,@Nico07573971 @britishmuseum Thank you. Happy Chinese New Year to you! Wish you all the best.,0,Twitter for iPhone,
Bing,1450073293935943690,"Los Angeles, CA",2023-01-21 20:12:28,@Coredao_Org Happy Chinese New Year,0,Twitter for Android,
Diana Huang 🎨📚💻📽🎵,32722313,Los Angeles,2023-01-21 20:09:18,I’ve been doing it all week. It’s all of y’all’s turn with the Chinese New Year stuff🧧 😆,0,Twitter for iPhone,
_SweetKicks,105667777,"Los Angeles, CA",2023-01-21 20:06:32,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/Bgp8T4RBj1",0,Twitter Web App,
Hector|☦️,1342629299799683072,Solana Beach,2023-01-21 20:05:35,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/U7rJDsprFk",0,Twitter Web App,
KHALΞSSI,1535196155067486208,"Los Angeles, CA",2023-01-21 20:05:25,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/tTeUpcy5yY",0,Twitter for iPhone,
China Lion Film,213765069,"Los Angeles, CA",2023-01-21 20:00:31,Chinese New Year is Sunday! Start the Year of the Rabbit right with the modern classic THE NEW YEAR'S EVE OF OLD LE… https://t.co/8k4sAEqw3G,0,Twitter Web App,
Shelbe Chang,590393078,"Long Beach, California ",2023-01-21 19:53:28,Happy Chinese New Year 🧧🐇,0,Twitter for iPhone,
Gossip Bucket,277600246,"Hollywood, CA",2023-01-21 19:49:02,"Lisa Rinna drama went 'farther than I ever expected', Crystal Kung Minkoff says: ""Real Housewives of Beverly Hills""… https://t.co/j5SF91DK8y",0,dlvr.it,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 19:32:50,"@UseDrawKit If you are using my culture' stuffs. At least get the name right, it is Chinese New Year. I thought we… https://t.co/4FA1IgvbWo",0,Twitter for Android,
Michael Samonek,1602772970,"Mount Washington, Los Angeles",2023-01-21 19:21:26,@NoahHarald @phillycarly Looks like a Chinese New Year paper lantern so plan accordingly!,0,Twitter Web App,
Kimberley Nguyen,130159466,"Los Angeles, California",2023-01-21 19:17:57,"Happy Tết from our family to yours!! Wish you good health, wealth, and happiness.
Just some extra information in ca… https://t.co/36BmXh1iaT",0,Twitter for Android,
Casey Chase,249393148,"Ontario, CA",2023-01-21 19:08:03,@CCCeceliaaa Happy chinese new year! When did/does it turn?,0,Twitter for Android,
Clint Borle,1579893038,Santa Barbara,2023-01-21 19:01:46,"Gong xi fa choi, Xinnian Kuaile, Happy Chinese New Year to all my friends &amp; colleagues around the world. 

Enjoy th… https://t.co/dQcDziuMdX",0,Twitter for iPhone,
Lyna,1496693174831489025,Los Angeles,2023-01-21 19:00:44,"Hey fam, we'll be skipping our space today to celebrate the end of the lunar year and welcoming the Year of the Rab… https://t.co/VymzwqgqwL",0,Twitter Web App,
LA CASE Books,285847415,"Los Angeles, CA",2023-01-21 18:53:49,Happy Chinese New Year! Happy Year of the Rabbit! https://t.co/VhjXUOkHXS,1,Twitter for iPhone,
Bali Saani,333104924,"Los Angeles, CA",2023-01-21 18:47:45,@MattMakingMoves @Harri_Est Greetings and Happy Birthday @MattMakingMoves  and best wishes for the Chinese Lunar Ne… https://t.co/hh2ttTniim,0,Twitter for iPhone,
Khloë 🇨🇦,42213904,"Marina del Rey, CA",2023-01-21 18:44:01,Happy Chinese New Year 🧧,14,Twitter for iPhone,
KOST 103.5,104650279,"Los Angeles, CA",2023-01-21 17:53:16,🧧Welcome in the Year of the Rabbit with a bang! 🐰🎉 Chinese Lunar New Year is right around the corner &amp; LA is celebr… https://t.co/pztTQ7L90j,2,SocialFlow,
"Red Smoke(🧢,🧢)",1289259923944214529,"Los Angeles, CA",2023-01-21 17:49:57,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/veOvd2gH1H",0,Twitter for iPhone,
Hell_Soll ■EN/GERVtuber■,775431427768934401,Arcadia,2023-01-21 17:40:04,@suiren_vt Happy Chinese New Year Sui 💙🐰,0,Twitter for Android,
Garfield_Health_Center,1374493062227914757,San Gabriel Valley,2023-01-21 17:36:03,"Hello, GHC invites you; to the 2023 Tu-gether Festival off Garvey Ave in Monterey Park. Visit our GHC booth (A-14)… https://t.co/Vpjat6nSf3",1,Twitter for iPhone,
Kato🏝looking for work,1097229802170241024,"Los Angeles, California",2023-01-21 17:36:00,Happy Chinese New Year/ Lunar New Year! Best of luck to all in 2023. This design will be available on my Etsy shop… https://t.co/0vXS3kPxxp,5,Twitter Web App,
KaratDAO,1506746682037325825,"Los Angeles, CA",2023-01-21 17:35:59,GM and happy Chinese New Year! 🧧🧧🧧,0,Twitter for iPhone,
@Arlieth@FGC.Network,16899769,"Orange County, CA",2023-01-21 17:35:53,"Happy Chinese New Year, I'm re-using this because it's the year of the bunny and you can't do anything about it https://t.co/gVl2VF9HK4",0,Twitter for Android,
💰,1244220273345388545,"Mojave, CA",2023-01-21 17:32:40,happy new chinese year to loml https://t.co/vFiWUF0bjQ,5,Twitter Web App,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:32:32,"@thiti963 Eh Korean new year? What things they are using aren't Chinese? If they are gonna celebrate as their own,… https://t.co/pTg74prMB5",0,Twitter for Android,
Howtolove,1233399442289479680,"Koreatown, Los Angeles",2023-01-21 17:30:24,@CwrNew Happy Chinese New Year!,0,Twitter for iPhone,
Yan Zhang Clinic & Hospital,1025663238,"San Bernardino, CA",2023-01-21 17:30:20,"Happy Chinese New Year！ This Chinese new year is in January, luckily my deco has arrived a few days ago. Uber exper… https://t.co/tnxyOjauyQ",0,Twitter for Android,
Zoe✒️🏆,1519555159294021632,"Los Angeles, CA",2023-01-21 17:30:08,Happy Chinese New Year 🐰🐰,0,Twitter for iPhone,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:27:39,@FranciswongCro It's Chinese New Year. Your lunar happens in July.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:27:09,@Forbes Forbes is one of a kind. Always get someone's celebration's name right. Happy Chinese New Year to you!,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:25:52,"@DoualyX Eh it's Chinese New Year, not Lunar New Year. Come on, just because we are ABCs. We are still Chinese desc… https://t.co/ZjHsT6IV3H",0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:23:38,"@headBONDmeLWJ Well it's Chinese New Year, not lunar. Lunar is in July.",0,Twitter for Android,
Hiro-miao,1427840861954469889,,2023-01-21 17:23:36,Happy Chinese New Year!🐰🥳,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:23:06,@WorkerQtheCat Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:22:53,@mtvasia @BEFIRSTofficial Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:22:39,@SeaPad_defi Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:22:23,@SecBlinken Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:21:44,"@sakuradreamings Eh if you are gonna use the rabbit symbol, at least use it correctly. It's Chinese New Year, not L… https://t.co/cA3LKJrDZ9",0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:20:41,@EmpireStateBldg Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:20:09,"@patrickdextervc Eh if you are gonna play a traditional Chinese song. At least get the name right. It's Chinese New Year, not LNY.",0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:19:35,@BNBCHAIN Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:19:00,@winrina_bbl Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:18:38,@aytsworld Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 17:18:03,@ericnamofficial Happy Chinese New Year to you.,0,Twitter for Android,
The G,558979269,"Los Angeles, CA",2023-01-21 17:17:02,"I’m not Chinese, but I did live in Singapore, where a lot of non-Chinese folks also (sort of) participate in Lunar… https://t.co/LHFHAVYLjA",0,Twitter for iPhone,
Tesla Joy,1092885761328701440,"Los Angeles, CA",2023-01-21 17:14:01,Gonna have a karaoke birthday + Chinese New Year’s Eve party today. This is gonna be me later. Have a great weekend… https://t.co/bikRCWAeYn,0,Twitter for iPhone,
PETE,38202201,"orange county, ca",2023-01-21 17:10:31,@CCCeceliaaa Happy Chinese New Year! 🎆 https://t.co/VrAPN5yiUE,0,Twitter for iPhone,
☻,854679227081404416,"Los Angeles, CA",2023-01-21 17:06:14,happy chinese new year! 🎊🏮,0,Twitter for iPhone,
Niy.,842625015744876545,Bell,2023-01-21 17:04:01,"Kiong hii happy chinese new year of rabbit!!

Shio akuu😋❤️ 

May we be blessed well prosperity, great wealthy and healthy!!❤️",0,Twitter for iPhone,
Bambang Widjaja,39013866,"Los Angeles, CA",2023-01-21 17:01:24,"@AlyssaTsai Happy Chinese New Year 🧧 🐇🐰, Alyssa 😊",0,Twitter for iPhone,
Brian Lam,528006659,"Los Angeles, CA",2023-01-21 16:58:08,"@TeslaJoy Happy Chinese New Year and Happy Birthday, Joy 🎉 🎂",0,Twitter Web App,
Neptunian Woman's Club,1529485184,"Manhattan Beach, CA",2023-01-21 16:57:12,"Join us @NeptunianWoman for fun &amp; celebrate Chinese New Year playing Bingo!

SUN, 1/22
2-4PM @ Clubhouse:
920 Highl… https://t.co/Sb0SSLCW4U",0,TweetDeck,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:56:42,@shujithinker Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:56:31,@DarohaVenus Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:56:13,@Solstice_Harr Happy Chinese New Year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:55:41,"@kkmy31 Ehhhh. If you are gonna use Chinese related new year stuffs, at least get the name right. Will you? It's Chinese New Year.",0,Twitter for Android,
Jason Luong,1590409748502847489,"Lake Elsinore, CA",2023-01-21 16:55:22,Lunar New Year is fine.  New Year isn't exclusively for Chinese.  Other Asian countries celebrate New Year as well. https://t.co/GBtXfDJpU0,0,Twitter for iPhone,
🌞🌻🌈,1593513908660146176,"Irvine, CA",2023-01-21 16:54:33,@gulfkanawut OMG！my baby，you are so sweet！today is Chinese new year，so HNY！,0,Twitter for iPhone,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:54:28,@miaowpuff Happy Chinese New Year to you!,0,Twitter for Android,
Marcela,606225876,"Redlands, CA",2023-01-21 16:53:56,Happy Chinese New Year 🐇🐇🎇 #ChineseNewYear2023 https://t.co/OEs2E6S71c,0,Twitter Web App,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:53:38,@ichigowarano Happy Chinese new year to you! May Xiao also has a good one!,0,Twitter for Android,
Tesla Joy,1092885761328701440,"Los Angeles, CA",2023-01-21 16:48:13,Getting ready for Chinese New Year’s Eve &amp; birthday party today! 恭喜新年好! 🧧🎂🧧🎂🧧🎂 https://t.co/EqUIaQaU27,4,Twitter for iPhone,
Faith M. Jackson-💙Official,19418958,"Palm Springs, CA",2023-01-21 16:44:02,Happy Chinese New Year! 🎊🎉🎊 https://t.co/SuJYBryT2g,0,Twitter for Android,
Lisa McMahon,78076804,"Pomona, CA",2023-01-21 16:43:29,"good sunny cold windy morning: #Caturday , #PBR #Duluth GA #greenville SC #reno NV ride well bull riders, dinner wi… https://t.co/NDWKyCtRRN",0,Twitter Web App,
Michelle Tsai,49759508,"Orange County, CA",2023-01-21 16:38:21,"Happy Chinese New Year! We hope you are blessed with good health, prosperity, and happiness throughout the coming y… https://t.co/Okjnq6yQ0b",0,Twitter for iPhone,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:37:47,@CcEva_ We ALL know the obvious truth. If it wasn't for the Koreans and the Vietnamese for also wanting to bow to O… https://t.co/FaKrUAYhkc,0,Twitter for Android,
liraea,762591738514984960,"Los Angeles, CA",2023-01-21 16:37:47,@pledis_17 Happy Chinese New Year！,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:30:43,@IvanTungi @cz_binance Happy Chinese new year to you.,0,Twitter for Android,
ProtectChineseCulture🇨🇳🇺🇸,1550545433662853120,"Beverly Hills, CA",2023-01-21 16:26:19,"@IAntsipau @TheMoonCarl @cz_binance Well you know, today is Chinese New Year",0,Twitter for Android,
Charles Lee,941339159066697728,"Los Angeles, CA",2023-01-21 16:21:51,Priscilla was the first one to get out of bed this morning and asked me to hang the décor haha😁. Happy Chinese New… https://t.co/QUmLOXV7dl,0,Twitter for Android,
二向箔牌九赌徒,1452580637534085125,"Los Angeles, CA",2023-01-21 16:19:58,Happy Chinese New Year,0,Twitter for iPhone,
studiocrysdo🐰,932794460756377602,"Los Angeles, CA",2023-01-21 16:13:18,"Happy Chinese New Year everyone ✨🧧 wishing everyone another year of fortune, happiness and good health this bunny y… https://t.co/r0SfzgRcMl",19,Twitter for iPad,
Edongski303👨‍🎤Don't take ACID🫠,1390316498393047041,"Los Angeles, CA",2023-01-21 16:04:06,GM 🌞 imagineers. Happy Chinese New Year Asia! #tezos #NFT https://t.co/MsngfmQtmm,5,Twitter for Android,
Phaetus3D,1157132725301600256,"Los Angeles, CA",2023-01-21 16:00:31,"Happy Chinese new year！
❤️❤️❤️
Wish all our dear friends have a most happy and prosperous new year！

#phaetus… https://t.co/vVGNQqLMIO",1,Twitter Web App,
CJdropship,2367140816,"Chino, CA",2023-01-21 16:00:30,❣️Happy Chinese New Year! Happy Dropshipping! https://t.co/6kF6nQ2VyD,0,Twitter Web App,
DELUX Global,1483989346680291333,"Los Angeles, CA",2023-01-21 15:59:30,"Happy Chinese New Year🥰

Please note that our company will be closed for the Chinese New Year celebration from 𝟮𝟬𝘁𝗵… https://t.co/5pvis7z2Y3",0,Twitter Web App,
Z*❄️,51261359,OASIS,2023-01-21 15:55:10,Happy Chinese New Year! 🧧 https://t.co/94qJj7JYSz,0,Twitter for iPhone,
catherine liu,20354397,"Irvine, CA",2023-01-21 15:49:48,Happy Chinese New Year folx! Go get  some dumplings….,0,Twitter for iPhone,
